"REF_DATE","GEO","DGUID","Trade","Basis","Seasonal adjustment","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7344.6","","","","1"
"2022-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","9039.6","","","","1"
"2023-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","8918.3","","","","1"
"2023-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","6886.0","","","","1"
"2023-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7257.8","","","","1"
"2023-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7983.0","","","","1"
"2024-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7271.2","","","","1"
"2024-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7405.0","","","","1"
"2024-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7905.1","","","","1"
"2024-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","7798.5","","","","1"
"2025-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","8415.2","","","","1"
"2025-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","8220.8","","","","1"
"2025-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","8155.5","","","","1"
"2025-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","10133.4","","","","1"
"2026-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","10091.9","","","","1"
"2026-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838709","1.2.2.2.11","11853.0","","","","1"
"2001-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1800.8","","","","1"
"2001-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1764.4","","","","1"
"2001-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1490.3","","","","1"
"2002-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1794.7","","","","1"
"2002-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1557.8","","","","1"
"2002-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1422.8","","","","1"
"2002-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1358.7","","","","1"
"2003-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1939.5","","","","1"
"2003-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1759.7","","","","1"
"2003-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","1770.3","","","","1"
"2003-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2183.4","","","","1"
"2004-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2251.6","","","","1"
"2004-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2180.0","","","","1"
"2004-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2578.0","","","","1"
"2004-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2304.5","","","","1"
"2005-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2423.6","","","","1"
"2005-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2090.9","","","","1"
"2005-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2312.5","","","","1"
"2005-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2478.5","","","","1"
"2006-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2760.4","","","","1"
"2006-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2797.6","","","","1"
"2006-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2686.1","","","","1"
"2006-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2960.9","","","","1"
"2007-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3514.6","","","","1"
"2007-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4274.0","","","","1"
"2007-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3010.8","","","","1"
"2007-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3291.9","","","","1"
"2008-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3635.0","","","","1"
"2008-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3572.2","","","","1"
"2008-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3534.7","","","","1"
"2008-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3231.6","","","","1"
"2009-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3404.6","","","","1"
"2009-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2979.7","","","","1"
"2009-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2980.9","","","","1"
"2009-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3518.9","","","","1"
"2010-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3965.0","","","","1"
"2010-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3328.3","","","","1"
"2010-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4399.4","","","","1"
"2010-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","5278.9","","","","1"
"2011-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4337.9","","","","1"
"2011-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4345.5","","","","1"
"2011-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","5537.6","","","","1"
"2011-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","5159.3","","","","1"
"2012-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","5273.6","","","","1"
"2012-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4996.4","","","","1"
"2012-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","5168.1","","","","1"
"2012-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4441.8","","","","1"
"2013-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","5073.3","","","","1"
"2013-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3863.5","","","","1"
"2013-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2991.8","","","","1"
"2013-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","2910.4","","","","1"
"2014-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3529.7","","","","1"
"2014-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3231.6","","","","1"
"2014-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4806.9","","","","1"
"2014-10","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4311.8","","","","1"
"2015-01","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","4541.5","","","","1"
"2015-04","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3903.7","","","","1"
"2015-07","Canada","2021A000011124","Export","Balance of payments","Seasonally adjusted","United Kingdom","Dollars","81","millions","6","v1001838702","1.2.2.2.4","3712.7","","","","1"
