"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-09-16","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1498","","","","4"
"2020-09-16","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4500","","","","4"
"2020-09-16","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04505","","","","5"
"2020-09-16","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.1755","","","","4"
"2020-09-16","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.7089","","","","4"
"2020-09-16","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3168","","","","4"
"2020-09-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2020-09-17","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9630","","","","4"
"2020-09-17","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2512","","","","4"
"2020-09-17","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1951","","","","4"
"2020-09-17","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.5603","","","","4"
"2020-09-17","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.170315","","","","6"
"2020-09-17","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01793","","","","5"
"2020-09-17","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2020-09-17","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01261","","","","5"
"2020-09-17","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.06292","","","","5"
"2020-09-17","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8890","","","","4"
"2020-09-17","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1454","","","","4"
"2020-09-17","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3739","","","","4"
"2020-09-17","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01753","","","t","5"
"2020-09-17","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3519","","","t","4"
"2020-09-17","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","0.9715","","","","4"
"2020-09-17","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.08121","","","","5"
"2020-09-17","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001126","","","","6"
"2020-09-17","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1499","","","","4"
"2020-09-17","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4509","","","","4"
"2020-09-17","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04527","","","","5"
"2020-09-17","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.1748","","","","4"
"2020-09-17","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.7073","","","","4"
"2020-09-17","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3200","","","","4"
"2020-09-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2020-09-18","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9630","","","","4"
"2020-09-18","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2482","","","","4"
"2020-09-18","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1948","","","","4"
"2020-09-18","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.5628","","","","4"
"2020-09-18","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.170144","","","","6"
"2020-09-18","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01793","","","","5"
"2020-09-18","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2020-09-18","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01263","","","","5"
"2020-09-18","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.06281","","","","5"
"2020-09-18","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8929","","","","4"
"2020-09-18","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1453","","","","4"
"2020-09-18","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3741","","","","4"
"2020-09-18","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01746","","","t","5"
"2020-09-18","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3515","","","t","4"
"2020-09-18","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","0.9709","","","","4"
"2020-09-18","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.08117","","","","5"
"2020-09-18","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001133","","","","6"
"2020-09-18","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1504","","","","4"
"2020-09-18","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4492","","","","4"
"2020-09-18","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04543","","","","5"
"2020-09-18","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.1742","","","","4"
"2020-09-18","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.7071","","","","4"
"2020-09-18","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3186","","","","4"
"2020-09-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2020-09-19","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.000000","","","","6"
"2020-09-19","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.00000","","","","5"
"2020-09-19","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000000","","","","6"
"2020-09-19","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00000","","","","5"
"2020-09-19","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.00000","","","","5"
"2020-09-19","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.00000","","","t","5"
"2020-09-19","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.0000","","","t","4"
"2020-09-19","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.00000","","","","5"
"2020-09-19","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.000000","","","","6"
"2020-09-19","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.00000","","","","5"
"2020-09-19","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","0.0000","","","","4"
"2020-09-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2020-09-20","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.000000","","","","6"
"2020-09-20","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.00000","","","","5"
"2020-09-20","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000000","","","","6"
"2020-09-20","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00000","","","","5"
"2020-09-20","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.00000","","","","5"
"2020-09-20","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.00000","","","t","5"
"2020-09-20","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.0000","","","t","4"
"2020-09-20","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","0.0000","","","","4"
"2020-09-20","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.00000","","","","5"
